order_item_id,order_id,product_id,quantity,unit_price,total_price
OI003852,O001805,P00082,5,484.75,2423.75
OI003853,O000024,P00084,5,326.54,1632.7
OI003854,O001056,P00083,5,482.31,2411.55
OI003855,O001751,P00094,2,400.95,801.9
OI003856,O000444,P00077,1,159.25,159.25
OI003857,O001531,P00078,5,485.0,2425.0
OI003858,O000301,P00089,5,423.66,2118.3
OI003859,O001635,P00087,5,320.16,1600.8
OI003860,O000815,P00099,3,126.5,379.5
OI003861,O000779,P00067,4,30.95,123.8
OI003862,O001562,P00077,5,260.04,1300.2
OI003863,O001008,P00021,4,294.78,1179.12
OI003864,O000672,P00009,5,172.4,862.0
OI003865,O001054,P00075,5,213.79,1068.95
OI003866,O000519,P00029,1,130.84,130.84
OI003867,O000274,P00020,4,486.58,1946.32
OI003868,O000848,P00016,2,384.02,768.04
OI003869,O001111,P00072,2,164.28,328.56
OI003870,O001921,P00033,1,308.76,308.76
OI003871,O001766,P00072,5,416.56,2082.8
OI003872,O000863,P00040,1,176.61,176.61
OI003873,O001830,P00003,5,228.89,1144.45
OI003874,O001879,P00092,2,495.01,990.02
OI003875,O000614,P00056,3,99.98,299.94
OI003876,O000273,P00082,3,137.18,411.54
OI003877,O001102,P00040,4,177.09,708.36
OI003878,O000692,P00057,2,40.68,81.36
OI003879,O001044,P00022,1,332.25,332.25
OI003880,O000101,P00056,1,156.1,156.1
OI003881,O001305,P00035,3,409.05,1227.15
OI003882,O001850,P00023,5,112.39,561.95
OI003883,O001687,P00053,3,407.34,1222.02
OI003884,O001573,P00091,2,478.19,956.38
OI003885,O000751,P00025,2,338.53,677.06
OI003886,O001684,P00017,3,448.69,1346.07
OI003887,O001778,P00076,2,424.24,848.48
OI003888,O001858,P00026,5,230.16,1150.8
OI003889,O000909,P00031,3,234.98,704.94
OI003890,O000076,P00051,4,481.3,1925.2
OI003891,O001548,P00067,5,118.65,593.25
OI003892,O000265,P00035,5,22.93,114.65
OI003893,O000055,P00011,2,419.02,838.04
OI003894,O001201,P00067,3,446.81,1340.43
OI003895,O001829,P00001,5,161.05,805.25
OI003896,O000665,P00045,4,311.03,1244.12
OI003897,O001858,P00088,3,394.88,1184.64
OI003898,O001820,P00017,4,154.67,618.68
OI003899,O001052,P00074,3,356.37,1069.11
OI003900,O001781,P00076,3,168.27,504.81
OI003901,O001878,P00076,5,117.43,587.15
OI003902,O001597,P00019,1,478.59,478.59
OI003903,O001121,P00012,5,387.66,1938.3
OI003904,O000283,P00022,4,394.88,1579.52
OI003905,O001405,P00052,1,319.17,319.17
OI003906,O001690,P00001,2,123.2,246.4
OI003907,O001710,P00083,2,275.06,550.12
OI003908,O001364,P00099,1,216.25,216.25
OI003909,O001782,P00071,1,116.93,116.93
OI003910,O000108,P00072,5,295.46,1477.3
OI003911,O000146,P00080,2,269.99,539.98
OI003912,O000113,P00033,4,292.02,1168.08
OI003913,O000409,P00029,3,486.81,1460.43
OI003914,O001440,P00099,1,69.56,69.56
OI003915,O000168,P00025,3,37.06,111.18
OI003916,O001357,P00041,3,124.78,374.34
OI003917,O001978,P00062,3,68.18,204.54
OI003918,O001523,P00079,2,155.03,310.06
OI003919,O001354,P00077,2,303.63,607.26
OI003920,O000760,P00034,2,417.52,835.04
OI003921,O000600,P00058,4,388.91,1555.64
OI003922,O000021,P00062,5,488.12,2440.6
OI003923,O001134,P00021,1,170.25,170.25
OI003924,O000154,P00063,2,400.04,800.08
OI003925,O001762,P00028,3,194.78,584.34
OI003926,O001922,P00019,2,263.49,526.98
OI003927,O001182,P00033,3,460.86,1382.58
OI003928,O001820,P00001,5,271.45,1357.25
OI003929,O001744,P00047,1,32.97,32.97
OI003930,O001902,P00039,1,264.69,264.69
OI003931,O001011,P00034,5,153.78,768.9
OI003932,O000814,P00049,4,406.82,1627.28
OI003933,O000039,P00091,5,418.64,2093.2
OI003934,O000928,P00085,2,467.72,935.44
OI003935,O000031,P00052,4,47.04,188.16
OI003936,O000398,P00023,4,155.21,620.84
OI003937,O001896,P00024,5,223.87,1119.35
OI003938,O001179,P00084,1,444.31,444.31
OI003939,O000274,P00041,3,440.15,1320.45
OI003940,O001472,P00006,3,182.79,548.37
OI003941,O000377,P00057,1,114.16,114.16
OI003942,O000290,P00098,2,412.66,825.32
OI003943,O000658,P00035,4,438.44,1753.76
OI003944,O001236,P00049,2,212.77,425.54
OI003945,O001026,P00053,1,289.24,289.24
OI003946,O000011,P00091,3,153.99,461.97
OI003947,O000675,P00028,3,40.56,121.68
OI003948,O001346,P00018,3,379.4,1138.2
OI003949,O001875,P00012,5,283.3,1416.5
OI003950,O001515,P00046,4,74.22,296.88
OI003951,O000526,P00066,3,352.66,1057.98
OI003952,O001200,P00069,1,479.51,479.51
OI003953,O001839,P00025,4,455.24,1820.96
OI003954,O000224,P00067,5,289.78,1448.9
OI003955,O001385,P00096,4,456.95,1827.8
OI003956,O001527,P00043,2,343.3,686.6
OI003957,O001915,P00049,1,260.27,260.27
OI003958,O001515,P00042,1,413.1,413.1
OI003959,O001873,P00008,1,22.05,22.05
OI003960,O001006,P00062,3,78.73,236.19
OI003961,O000835,P00028,4,184.19,736.76
OI003962,O000945,P00091,2,493.41,986.82
OI003963,O000135,P00063,3,104.4,313.2
OI003964,O000520,P00089,3,321.49,964.47
OI003965,O001854,P00018,2,457.88,915.76
OI003966,O001022,P00020,2,176.36,352.72
OI003967,O001153,P00091,5,204.84,1024.2
OI003968,O000883,P00002,3,90.47,271.41
OI003969,O001035,P00049,3,391.19,1173.57
OI003970,O000723,P00049,2,111.05,222.1
OI003971,O001635,P00070,3,29.36,88.08
OI003972,O001358,P00044,2,381.06,762.12
OI003973,O001370,P00029,1,243.3,243.3
OI003974,O000184,P00031,2,422.5,845.0
OI003975,O000746,P00026,5,170.62,853.1
OI003976,O001999,P00062,2,479.13,958.26
OI003977,O001511,P00091,4,451.49,1805.96
OI003978,O001147,P00049,4,249.65,998.6
OI003979,O001229,P00098,1,117.3,117.3
OI003980,O000167,P00017,5,17.2,86.0
OI003981,O000840,P00025,1,190.12,190.12
OI003982,O001671,P00091,3,486.19,1458.57
OI003983,O001382,P00069,1,206.09,206.09
OI003984,O000606,P00012,1,352.36,352.36
OI003985,O001532,P00083,5,42.77,213.85
OI003986,O001348,P00054,3,402.65,1207.95
OI003987,O000840,P00079,5,248.3,1241.5
OI003988,O000519,P00002,4,389.39,1557.56
OI003989,O000592,P00074,2,162.3,324.6
OI003990,O001969,P00058,1,213.14,213.14
OI003991,O001242,P00067,1,319.28,319.28
OI003992,O001373,P00096,3,175.94,527.82
OI003993,O000062,P00038,2,71.04,142.08
OI003994,O001361,P00058,4,21.42,85.68
OI003995,O000330,P00046,5,174.19,870.95
OI003996,O001856,P00022,1,453.16,453.16
OI003997,O001943,P00004,1,333.91,333.91
OI003998,O001145,P00007,4,38.48,153.92
OI003999,O001358,P00073,2,410.75,821.5
OI004000,O000591,P00083,1,462.41,462.41
OI004001,O000880,P00004,3,39.54,118.62
OI004002,O001739,P00082,1,36.16,36.16
OI004003,O000357,P00004,4,330.39,1321.56
OI004004,O000077,P00027,3,448.0,1344.0
OI004005,O000364,P00042,3,376.42,1129.26
OI004006,O001870,P00029,1,110.57,110.57
OI004007,O001698,P00078,2,462.72,925.44
OI004008,O001074,P00018,1,97.39,97.39
OI004009,O000206,P00006,1,231.68,231.68
OI004010,O001553,P00081,5,35.32,176.6
OI004011,O000357,P00052,4,64.69,258.76
OI004012,O000520,P00051,1,499.19,499.19
OI004013,O000220,P00066,3,276.99,830.97
OI004014,O001593,P00053,5,269.18,1345.9
OI004015,O000764,P00059,3,487.92,1463.76
OI004016,O000816,P00011,5,457.56,2287.8
OI004017,O001426,P00023,3,186.2,558.6
OI004018,O001201,P00086,1,351.2,351.2
OI004019,O001788,P00069,2,429.69,859.38
OI004020,O001213,P00030,4,274.14,1096.56
OI004021,O000184,P00043,1,150.4,150.4
OI004022,O001463,P00086,2,256.31,512.62
OI004023,O000061,P00091,3,455.08,1365.24
OI004024,O000835,P00060,4,186.19,744.76
OI004025,O001567,P00008,2,79.37,158.74
OI004026,O001018,P00097,5,177.09,885.45
OI004027,O000777,P00071,1,260.69,260.69
OI004028,O001697,P00004,3,201.11,603.33
OI004029,O001508,P00043,3,189.25,567.75
OI004030,O000187,P00079,2,317.21,634.42
OI004031,O000748,P00066,4,163.65,654.6
OI004032,O000211,P00090,1,204.06,204.06
OI004033,O000546,P00064,1,60.83,60.83
OI004034,O001802,P00003,1,284.11,284.11
OI004035,O000448,P00011,4,153.23,612.92
OI004036,O000128,P00026,1,254.22,254.22
OI004037,O001742,P00070,5,222.72,1113.6
OI004038,O001161,P00081,5,169.24,846.2
OI004039,O001050,P00020,3,361.29,1083.87
OI004040,O001101,P00008,3,108.79,326.37
OI004041,O000885,P00063,3,286.92,860.76
OI004042,O001097,P00065,1,168.77,168.77
OI004043,O001201,P00039,3,55.59,166.77
OI004044,O001593,P00092,4,59.11,236.44
OI004045,O001488,P00010,2,435.06,870.12
OI004046,O001774,P00098,4,313.34,1253.36
OI004047,O000917,P00019,1,29.48,29.48
OI004048,O000267,P00065,2,324.04,648.08
OI004049,O001987,P00071,4,332.18,1328.72
OI004050,O000154,P00055,5,422.94,2114.7
OI004051,O000674,P00072,1,30.5,30.5
OI004052,O001907,P00087,3,181.69,545.07
OI004053,O000129,P00048,4,266.67,1066.68
OI004054,O001968,P00007,1,70.24,70.24
OI004055,O001926,P00038,1,365.56,365.56
OI004056,O000317,P00046,4,44.2,176.8
OI004057,O000338,P00026,5,82.21,411.05
OI004058,O001957,P00025,4,446.25,1785.0
OI004059,O000085,P00027,1,496.82,496.82
OI004060,O001089,P00050,1,448.99,448.99
OI004061,O001463,P00025,5,478.89,2394.45
OI004062,O001840,P00051,1,133.7,133.7
OI004063,O001308,P00019,2,406.69,813.38
OI004064,O000117,P00080,2,435.89,871.78
OI004065,O000804,P00085,1,283.86,283.86
OI004066,O001424,P00003,2,368.39,736.78
OI004067,O000854,P00014,3,90.2,270.6
OI004068,O000828,P00062,3,162.96,488.88
OI004069,O001946,P00063,1,491.9,491.9
OI004070,O001430,P00062,3,90.14,270.42
OI004071,O000968,P00015,2,404.4,808.8
OI004072,O001125,P00084,2,196.76,393.52
OI004073,O001870,P00027,1,41.83,41.83
OI004074,O000946,P00030,2,429.11,858.22
OI004075,O001657,P00091,5,435.34,2176.7
OI004076,O001376,P00090,3,28.49,85.47
OI004077,O000480,P00023,3,277.16,831.48
OI004078,O001307,P00010,1,183.06,183.06
OI004079,O001200,P00013,2,373.18,746.36
OI004080,O000475,P00008,3,352.77,1058.31
OI004081,O001082,P00077,4,463.05,1852.2
OI004082,O000894,P00077,1,415.55,415.55
OI004083,O001082,P00026,4,450.39,1801.56
OI004084,O001606,P00081,5,422.41,2112.05
OI004085,O000199,P00088,2,315.75,631.5
OI004086,O001633,P00062,4,84.65,338.6
OI004087,O001249,P00098,2,343.55,687.1
OI004088,O001088,P00020,3,54.67,164.01
OI004089,O001882,P00082,1,268.97,268.97
OI004090,O001629,P00011,1,351.02,351.02
OI004091,O001768,P00037,3,468.58,1405.74
OI004092,O001325,P00034,1,307.28,307.28
OI004093,O001667,P00043,2,479.53,959.06
OI004094,O001342,P00019,2,160.51,321.02
OI004095,O001661,P00081,4,31.74,126.96
OI004096,O001254,P00049,1,144.87,144.87
OI004097,O001088,P00019,2,57.16,114.32
OI004098,O001523,P00098,2,111.56,223.12
OI004099,O000722,P00071,3,227.95,683.85
OI004100,O001507,P00023,3,265.9,797.7
OI004101,O001590,P00001,5,135.26,676.3
OI004102,O001794,P00003,3,279.18,837.54
OI004103,O001073,P00095,2,426.35,852.7
OI004104,O001151,P00086,3,338.32,1014.96
OI004105,O000600,P00085,1,95.96,95.96
OI004106,O001318,P00097,1,195.84,195.84
OI004107,O001839,P00009,5,277.31,1386.55
OI004108,O000872,P00094,3,328.29,984.87
OI004109,O000666,P00039,4,43.81,175.24
OI004110,O000298,P00049,2,361.31,722.62
OI004111,O000508,P00025,4,300.49,1201.96
OI004112,O001323,P00020,1,16.1,16.1
OI004113,O000468,P00059,4,314.38,1257.52
OI004114,O001399,P00022,1,474.22,474.22
OI004115,O001812,P00097,4,400.13,1600.52
OI004116,O000569,P00034,4,324.41,1297.64
OI004117,O000745,P00083,3,184.49,553.47
OI004118,O001332,P00012,1,139.98,139.98
OI004119,O001741,P00098,5,90.74,453.7
OI004120,O001846,P00011,2,204.79,409.58
OI004121,O000778,P00029,4,78.85,315.4
OI004122,O001594,P00013,2,411.61,823.22
OI004123,O001916,P00048,4,351.06,1404.24
OI004124,O001990,P00075,2,124.14,248.28
OI004125,O001726,P00094,4,120.51,482.04
OI004126,O000498,P00005,2,205.82,411.64
OI004127,O000401,P00012,4,105.38,421.52
OI004128,O000828,P00026,1,32.96,32.96
OI004129,O000948,P00086,1,293.89,293.89
OI004130,O001998,P00098,1,460.32,460.32
OI004131,O000298,P00039,5,446.49,2232.45
OI004132,O000982,P00095,4,175.2,700.8
OI004133,O001218,P00001,2,150.14,300.28
OI004134,O000131,P00015,4,421.78,1687.12
OI004135,O001864,P00006,5,10.38,51.9
OI004136,O001390,P00081,3,454.42,1363.26
OI004137,O001812,P00080,3,227.41,682.23
OI004138,O001455,P00100,2,136.64,273.28
OI004139,O001299,P00054,2,244.65,489.3
OI004140,O001024,P00008,3,267.9,803.7
OI004141,O001625,P00085,1,249.6,249.6
OI004142,O000931,P00061,2,341.02,682.04
OI004143,O001313,P00020,3,471.32,1413.96
OI004144,O001992,P00055,1,472.86,472.86
OI004145,O000981,P00014,3,463.91,1391.73
OI004146,O000138,P00069,1,143.72,143.72
OI004147,O001814,P00038,5,431.68,2158.4
OI004148,O000596,P00023,1,445.57,445.57
OI004149,O001970,P00059,5,352.7,1763.5
OI004150,O000647,P00084,5,181.66,908.3
OI004151,O001017,P00060,2,337.86,675.72
OI004152,O000139,P00050,3,417.81,1253.43
OI004153,O001390,P00073,5,399.98,1999.9
OI004154,O001416,P00040,2,18.82,37.64
OI004155,O000603,P00037,2,53.49,106.98
OI004156,O000808,P00007,1,373.34,373.34
OI004157,O001373,P00074,5,406.05,2030.25
OI004158,O000945,P00050,3,327.49,982.47
OI004159,O000512,P00028,1,326.26,326.26
OI004160,O000454,P00030,2,155.42,310.84
OI004161,O001225,P00087,2,86.21,172.42
OI004162,O000003,P00058,5,334.59,1672.95
OI004163,O000621,P00097,4,248.33,993.32
OI004164,O000016,P00062,1,155.5,155.5
OI004165,O000763,P00032,4,428.99,1715.96
OI004166,O000738,P00063,3,231.93,695.79
OI004167,O000353,P00005,3,165.69,497.07
OI004168,O001344,P00002,4,349.69,1398.76
OI004169,O001334,P00017,1,269.96,269.96
OI004170,O000071,P00052,1,446.91,446.91
OI004171,O000893,P00100,2,90.21,180.42
OI004172,O001814,P00009,5,274.73,1373.65
OI004173,O000684,P00010,1,496.38,496.38
OI004174,O000395,P00058,5,126.56,632.8
OI004175,O001309,P00022,5,68.77,343.85
OI004176,O000902,P00044,4,494.16,1976.64
OI004177,O001381,P00025,5,190.41,952.05
OI004178,O000832,P00021,4,145.81,583.24
OI004179,O001503,P00054,1,100.58,100.58
OI004180,O000048,P00003,1,340.16,340.16
OI004181,O000461,P00008,4,311.83,1247.32
OI004182,O000666,P00090,3,440.05,1320.15
OI004183,O001480,P00047,3,155.15,465.45
OI004184,O000768,P00083,1,462.76,462.76
OI004185,O000497,P00042,1,308.25,308.25
OI004186,O000132,P00059,4,202.14,808.56
OI004187,O000578,P00082,3,34.15,102.45
OI004188,O001136,P00070,2,111.19,222.38
OI004189,O001206,P00068,3,58.09,174.27
OI004190,O001436,P00038,3,477.46,1432.38
OI004191,O000486,P00034,5,466.28,2331.4
OI004192,O000139,P00062,3,119.37,358.11
OI004193,O001430,P00013,5,439.58,2197.9
OI004194,O001146,P00077,1,304.02,304.02
OI004195,O000411,P00029,2,364.87,729.74
OI004196,O000847,P00083,1,284.51,284.51
OI004197,O000574,P00049,4,390.74,1562.96
OI004198,O000516,P00025,2,403.52,807.04
OI004199,O001680,P00074,1,87.0,87.0
OI004200,O001578,P00004,5,323.9,1619.5
OI004201,O001049,P00016,4,467.31,1869.24
OI004202,O000196,P00016,5,424.26,2121.3
OI004203,O000103,P00079,3,499.8,1499.4
OI004204,O000666,P00091,3,462.88,1388.64
OI004205,O001855,P00035,1,470.5,470.5
OI004206,O000454,P00077,5,39.87,199.35
OI004207,O001260,P00068,1,293.96,293.96
OI004208,O001195,P00049,3,158.61,475.83
OI004209,O000655,P00092,1,56.79,56.79
OI004210,O001752,P00074,3,430.32,1290.96
OI004211,O000936,P00020,4,463.41,1853.64
OI004212,O000253,P00076,4,443.33,1773.32
OI004213,O001360,P00094,1,395.59,395.59
OI004214,O001106,P00050,3,139.65,418.95
OI004215,O001738,P00098,1,430.7,430.7
OI004216,O001084,P00002,2,182.33,364.66
OI004217,O001209,P00038,5,313.2,1566.0
OI004218,O000384,P00052,4,184.83,739.32
OI004219,O001628,P00030,4,290.93,1163.72
OI004220,O000332,P00077,2,420.47,840.94
OI004221,O000997,P00020,1,479.13,479.13
OI004222,O000559,P00044,1,223.75,223.75
OI004223,O001511,P00011,2,155.45,310.9
OI004224,O001889,P00068,5,344.84,1724.2
OI004225,O000401,P00008,3,56.3,168.9
OI004226,O001842,P00075,1,268.6,268.6
OI004227,O001709,P00046,1,383.33,383.33
OI004228,O001887,P00073,4,165.32,661.28
OI004229,O000011,P00075,2,390.27,780.54
OI004230,O001737,P00078,4,413.67,1654.68
OI004231,O000368,P00009,2,348.45,696.9
OI004232,O000162,P00080,3,231.33,693.99
OI004233,O001292,P00056,1,317.75,317.75
OI004234,O001309,P00052,3,168.29,504.87
OI004235,O000848,P00094,3,492.62,1477.86
OI004236,O000255,P00019,5,203.19,1015.95
OI004237,O001398,P00029,3,461.98,1385.94
OI004238,O001017,P00064,1,493.75,493.75
OI004239,O001363,P00006,3,460.34,1381.02
OI004240,O001974,P00011,2,198.93,397.86
OI004241,O000602,P00015,2,278.94,557.88
OI004242,O000337,P00095,3,423.03,1269.09
OI004243,O000190,P00005,2,215.1,430.2
OI004244,O000594,P00055,1,354.47,354.47
OI004245,O000189,P00074,5,242.01,1210.05
OI004246,O000231,P00037,3,27.33,81.99
OI004247,O001020,P00098,2,428.75,857.5
OI004248,O000755,P00046,2,416.85,833.7
OI004249,O000093,P00094,5,18.81,94.05
OI004250,O000195,P00043,4,347.06,1388.24
OI004251,O001953,P00081,4,477.56,1910.24
OI004252,O001343,P00002,4,401.77,1607.08
OI004253,O001769,P00069,3,270.8,812.4
OI004254,O000998,P00037,2,233.39,466.78
OI004255,O000121,P00014,3,287.83,863.49
OI004256,O000582,P00017,5,383.49,1917.45
OI004257,O001794,P00011,1,251.74,251.74
OI004258,O001346,P00075,4,483.07,1932.28
OI004259,O000774,P00061,3,454.58,1363.74
OI004260,O000943,P00033,4,273.08,1092.32
OI004261,O001057,P00080,3,315.81,947.43
OI004262,O000434,P00057,3,76.45,229.35
OI004263,O001554,P00018,4,44.31,177.24
OI004264,O001323,P00007,2,481.72,963.44
OI004265,O001043,P00053,3,327.04,981.12
OI004266,O000077,P00074,4,146.4,585.6
OI004267,O000931,P00039,2,49.81,99.62
OI004268,O000036,P00087,3,91.56,274.68
OI004269,O000463,P00041,1,263.07,263.07
OI004270,O001794,P00100,2,116.16,232.32
OI004271,O000323,P00080,5,161.54,807.7
OI004272,O001447,P00055,3,179.22,537.66
OI004273,O000409,P00061,2,416.52,833.04
OI004274,O001761,P00093,5,483.04,2415.2
OI004275,O001738,P00041,2,437.9,875.8
OI004276,O001875,P00051,3,267.43,802.29
OI004277,O001920,P00021,2,179.29,358.58
OI004278,O001905,P00052,4,477.68,1910.72
OI004279,O000845,P00053,3,248.66,745.98
OI004280,O000386,P00089,5,277.24,1386.2
OI004281,O000929,P00056,5,119.72,598.6
OI004282,O001961,P00089,5,86.83,434.15
OI004283,O000389,P00064,4,475.1,1900.4
OI004284,O000735,P00036,4,233.71,934.84
OI004285,O000330,P00079,4,198.46,793.84
OI004286,O001042,P00087,1,396.97,396.97
OI004287,O001010,P00076,4,434.59,1738.36
OI004288,O001366,P00004,4,376.82,1507.28
OI004289,O000508,P00087,3,174.4,523.2
OI004290,O001413,P00089,3,494.4,1483.2
OI004291,O001010,P00019,1,289.96,289.96
OI004292,O000428,P00072,2,102.2,204.4
OI004293,O001076,P00072,4,284.23,1136.92
OI004294,O000739,P00075,3,34.38,103.14
OI004295,O001214,P00002,1,173.37,173.37
OI004296,O000391,P00037,1,427.91,427.91
OI004297,O000406,P00005,4,400.07,1600.28
OI004298,O000109,P00006,1,223.02,223.02
OI004299,O000928,P00013,1,363.96,363.96
OI004300,O000976,P00035,1,444.71,444.71
OI004301,O000967,P00057,2,161.16,322.32
OI004302,O000471,P00074,1,142.49,142.49
OI004303,O001208,P00041,5,85.6,428.0
OI004304,O000143,P00021,3,324.39,973.17
OI004305,O000250,P00095,4,401.66,1606.64
OI004306,O000152,P00021,1,343.27,343.27
OI004307,O000097,P00027,3,406.07,1218.21
OI004308,O000458,P00089,2,91.48,182.96
OI004309,O000828,P00076,1,495.33,495.33
OI004310,O000031,P00093,5,69.59,347.95
OI004311,O001376,P00020,1,132.27,132.27
OI004312,O000295,P00007,4,28.55,114.2
OI004313,O001468,P00095,3,81.99,245.97
OI004314,O000115,P00078,2,400.66,801.32
OI004315,O001543,P00016,1,28.33,28.33
OI004316,O001684,P00028,4,266.68,1066.72
OI004317,O000699,P00019,4,321.47,1285.88
OI004318,O001331,P00040,1,84.04,84.04
OI004319,O000222,P00077,2,447.46,894.92
OI004320,O001191,P00054,4,167.66,670.64
OI004321,O000134,P00077,2,394.96,789.92
OI004322,O000977,P00069,3,251.9,755.7
OI004323,O001656,P00010,1,342.46,342.46
OI004324,O000142,P00067,1,433.57,433.57
OI004325,O001436,P00031,4,392.01,1568.04
OI004326,O001470,P00002,3,185.53,556.59
OI004327,O000899,P00082,1,292.69,292.69
OI004328,O000613,P00021,1,339.87,339.87
OI004329,O001640,P00027,2,421.39,842.78
OI004330,O000428,P00032,4,206.33,825.32
OI004331,O000390,P00073,1,216.21,216.21
OI004332,O000806,P00027,1,10.56,10.56
OI004333,O000750,P00007,5,275.63,1378.15
OI004334,O001711,P00005,2,297.13,594.26
OI004335,O000441,P00002,4,171.46,685.84
OI004336,O001097,P00022,4,100.69,402.76
OI004337,O001750,P00037,1,400.9,400.9
OI004338,O000739,P00030,1,82.95,82.95
OI004339,O000370,P00010,1,63.85,63.85
OI004340,O000364,P00073,3,249.1,747.3
OI004341,O001447,P00020,4,472.87,1891.48
OI004342,O000327,P00088,5,86.54,432.7
OI004343,O000430,P00025,2,383.28,766.56
OI004344,O000443,P00056,5,276.71,1383.55
OI004345,O001923,P00046,4,226.79,907.16
OI004346,O000232,P00052,1,425.65,425.65
OI004347,O001185,P00090,1,225.43,225.43
OI004348,O000639,P00042,2,261.33,522.66
OI004349,O000910,P00032,2,479.45,958.9
OI004350,O000928,P00041,4,297.06,1188.24
OI004351,O000402,P00037,3,414.11,1242.33
OI004352,O001750,P00030,4,219.01,876.04
OI004353,O000651,P00048,3,362.96,1088.88
OI004354,O000201,P00054,5,317.09,1585.45
OI004355,O000142,P00095,3,228.98,686.94
OI004356,O000903,P00091,2,453.98,907.96
OI004357,O001224,P00032,1,135.05,135.05
OI004358,O001505,P00036,2,299.44,598.88
OI004359,O000455,P00009,2,68.02,136.04
OI004360,O000478,P00086,3,450.37,1351.11
OI004361,O001876,P00080,2,95.71,191.42
OI004362,O000621,P00090,5,223.38,1116.9
OI004363,O000809,P00034,2,466.91,933.82
OI004364,O001522,P00039,3,378.12,1134.36
OI004365,O000154,P00014,3,57.95,173.85
OI004366,O000330,P00077,5,75.77,378.85
OI004367,O000207,P00047,3,484.51,1453.53
OI004368,O001032,P00051,1,250.93,250.93
OI004369,O001807,P00039,1,486.89,486.89
OI004370,O000376,P00016,3,319.13,957.39
OI004371,O001210,P00005,2,377.77,755.54
OI004372,O000462,P00002,5,283.86,1419.3
OI004373,O001432,P00079,4,286.04,1144.16
OI004374,O001685,P00014,3,68.63,205.89
OI004375,O000961,P00025,5,139.88,699.4
OI004376,O000451,P00026,4,67.08,268.32
OI004377,O000036,P00032,5,271.71,1358.55
OI004378,O001460,P00046,4,139.78,559.12
OI004379,O001154,P00032,1,266.06,266.06
OI004380,O000453,P00052,4,227.97,911.88
OI004381,O000448,P00016,2,341.21,682.42
OI004382,O001954,P00062,3,215.3,645.9
OI004383,O000310,P00095,5,265.42,1327.1
OI004384,O000706,P00090,2,336.89,673.78
OI004385,O000833,P00094,5,122.95,614.75
OI004386,O000372,P00085,2,83.47,166.94
OI004387,O000258,P00071,2,370.36,740.72
OI004388,O001219,P00081,3,61.99,185.97
OI004389,O001558,P00098,1,446.57,446.57
OI004390,O001639,P00063,1,485.52,485.52
OI004391,O000690,P00091,1,373.26,373.26
OI004392,O000474,P00013,2,119.09,238.18
OI004393,O001859,P00049,3,123.37,370.11
OI004394,O001762,P00068,3,468.0,1404.0
OI004395,O000919,P00008,1,364.11,364.11
OI004396,O000979,P00055,3,314.1,942.3
OI004397,O000637,P00052,2,482.36,964.72
OI004398,O000931,P00022,2,171.22,342.44
OI004399,O000315,P00056,4,282.75,1131.0
OI004400,O001253,P00083,4,105.18,420.72
OI004401,O000947,P00011,1,129.3,129.3
OI004402,O000810,P00098,4,228.65,914.6
OI004403,O000073,P00068,5,216.83,1084.15
OI004404,O001614,P00013,5,64.79,323.95
OI004405,O001550,P00034,5,111.13,555.65
OI004406,O000433,P00072,4,278.93,1115.72
OI004407,O001838,P00048,5,388.02,1940.1
OI004408,O000700,P00030,1,23.14,23.14
OI004409,O000923,P00048,2,375.56,751.12
OI004410,O001793,P00060,4,369.41,1477.64
OI004411,O000034,P00053,2,144.13,288.26
OI004412,O001613,P00080,4,346.92,1387.68
OI004413,O001182,P00055,3,498.66,1495.98
OI004414,O000277,P00026,3,161.73,485.19
OI004415,O000710,P00009,4,375.47,1501.88
OI004416,O000005,P00070,3,440.65,1321.95
OI004417,O001099,P00003,1,260.34,260.34
OI004418,O001524,P00096,5,468.72,2343.6
OI004419,O001391,P00045,3,230.17,690.51
OI004420,O000415,P00076,3,163.47,490.41
OI004421,O000373,P00020,4,337.51,1350.04
OI004422,O000637,P00088,4,322.2,1288.8
OI004423,O000729,P00024,2,205.76,411.52
OI004424,O001438,P00079,2,226.69,453.38
OI004425,O001972,P00017,4,478.55,1914.2
OI004426,O000754,P00075,3,116.97,350.91
OI004427,O000010,P00064,1,40.41,40.41
OI004428,O000329,P00036,1,217.74,217.74
OI004429,O000339,P00038,3,80.55,241.65
OI004430,O000296,P00067,1,210.42,210.42
OI004431,O000531,P00098,2,94.29,188.58
OI004432,O000306,P00045,3,336.18,1008.54
OI004433,O001282,P00066,3,461.04,1383.12
OI004434,O000148,P00016,3,310.17,930.51
OI004435,O000300,P00051,4,99.26,397.04
OI004436,O001356,P00095,5,262.48,1312.4
OI004437,O001052,P00039,2,41.8,83.6
OI004438,O001972,P00080,5,14.01,70.05
OI004439,O001897,P00029,4,361.5,1446.0
OI004440,O001029,P00072,5,415.67,2078.35
OI004441,O001512,P00030,3,338.72,1016.16
OI004442,O001502,P00051,1,267.93,267.93
OI004443,O000415,P00082,2,75.95,151.9
OI004444,O001590,P00060,5,115.91,579.55
OI004445,O001734,P00081,1,259.94,259.94
OI004446,O000643,P00041,5,309.4,1547.0
OI004447,O001230,P00043,3,224.9,674.7
OI004448,O001363,P00073,4,404.93,1619.72
OI004449,O000018,P00060,2,285.73,571.46
OI004450,O001058,P00038,2,192.03,384.06
